client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
031903093b6fa1aeb0a243843eb9ed57baf6e99d1f8f9217aa554c3550868611a39ef44a7a3ae1f8bba0960d7133ce30fff132efc9d8d1c79062405b6999f9c3	common_voice_en_41383256.mp3	f19a785911b1a3b1338e3eb5cc785e58b8381d21ec7c337d9070ef26dafa10d6	The outer rim has undergone some erosion due to subsequent impacts.		2	0					en	
058fe5b1170aa09ef3f1092b179384639bc46ac53c16753f3305b3242579ec99a0edf459e177cc415fd00be4f34f08a99cf670b90077a0622f5c4a71423f7eea	common_voice_en_41823983.mp3	f50360e1be367d8155b3c8340f0b3d38d1e6701df79dc569ac62d9a2af98a4b7	For purposes of this definition, the intent may be conditional.		3	0	fifties	female_feminine	United States English,Washington State		en	
08190396a5c298331813531d1a832b56d8ffe44aaedcb74d1e99a06de8d2c136224a6c64eb69e59d89c8d2d32c7c0b33508a6eca88ffadfea7238a3caffbd925	common_voice_en_41881685.mp3	f4f3a5714cc36a9abbabf78a33feb4a9c368005f1f4bf555bd2047c39d089062	Bennett was educated at Lawnswood High School, Leeds, and Hertford College, Oxford.		2	0	fourties	female_feminine	United States English,southern draw		en	
14698ee63cabe08b43f0faa93304202d1e6ffeaa2cdf8659d41413ab04292bfe1c0e122d55215c3b6279bf4e851f71c490c562b65733ca3084e7292a05d74d4e	common_voice_en_41799514.mp3	f4d04f6e48777c3ad180c629858a19fdfa4cb875d2bb2220a9846e4a09f7d63f	These rules became known as Admiral-Lord Mountevans rules.		2	0	twenties		Japan English		en	
28d8f8a88afad9eb9e5b36ee84bd4c5ba84137310da15f1e4517a068158f65b486e1f07a83241b45e1c571f94a8603750b9cff4e58968b6b10e636739a977561	common_voice_en_41552032.mp3	f262ed293fa5fe0986d1e7a80b5bbae11205f8089a18571ca7d31ee698d7cee3	The grouping traditionally called apes is bracketed from the right.		2	0			Canadian English,English Hungarian		en	
29f0a09db1abdd5ad550cc754834822748ab17043e7b51953132a885d24bb63a49b770e6e7c92d6a42c1f8339bea99cb5b796f877b339b73bf3ac54e26f57c02	common_voice_en_41827319.mp3	f506be20f56b00999c323469c384114e27bb5fa0372d0e4ab1da62fc49534e56	The track "Coca Leaf" is made up of vocal samples of singing women.		2	0					en	
302b51de89ba0e815cce38bba05ee858e556375d19c74554175b32c2f93dc57bc44d0a3c15bf844eea5cd752b97c28fee9b2310029276363f9eabc67eb0c9cca	common_voice_en_41526838.mp3	f21bd922ee542930c8c3914edad64557f31004a22a80a1d7c65c8c37eb73625d	He also taught at the same university.		4	0	sixties	female_feminine	United States English		en	
31a787d9d9c7203d20fbd2b9590c92dda91ef69e2b36f749d589a33bebef59931f3c02d0e1124ff66276f744c33999a5c30fb4b7e9b991c3dacb02af2b26b088	common_voice_en_41435787.mp3	f1b86bcf63efc1b0117b5587f8803741a5a6917ab4442119851bfc0b50576fa0	Most "Naruto" video games have been released only in Japan.		3	0					en	
40ef8f7ec5e58f2ba7b9c934cf57ae928bae5b13662b8fa5c1fa6eebc2718a028a0eb34ca4663e039f2136baec5ad995c541fc2deb0a5d280b2989a07019ae05	common_voice_en_41633128.mp3	f2d2020fe97305b41d4c626ee2963f0984e255e5599105d8ceed805142d0b57d	Bold denotes players currently active in international football.		2	0	thirties	female_feminine	United States English		en	
4af8321a13399a2662bef236a736ad5329cb2edfe01eee6139e16dae251187927114c436300c09c6cca0fcf7bab73246ad76f59d6d3ff9c0fd55b31f98b42fad	common_voice_en_41586424.mp3	f2872bf6e9d312de78bdcc664bc348936d9039966c410411887feede4b61291e	At South Side, Greer was an all state selection in both football and track.		2	0	fifties	female_feminine	United States English		en	
515c2e9437d5ad6f008df7a30cb7ee80a7d0c6dbd9773c470b92040002cdd3e38108a54ff12427b89fb047d76646cd1444feebf03b0be610413c6e371674c583	common_voice_en_41489529.mp3	f207e89ddc1accd8501a97aa74b2a84d5335e0bb12ccfca9df00a44a259bc04f	Riley and Buffy pursue in his car.		2	0					en	
67014914955d4494556e3cec055c61a514f9186710a33a23259f29be421e3a295491763a6b5228882c1402cef313336de72bac5457e30160527a96b5ed2ac57a	common_voice_en_41469700.mp3	f1e3f86158965c0d1f78f1d7ba3126786e71c13f4afec7a41148d5d075c5d67b	The combined company was later renamed Kimball International.		3	0	twenties		England English,Kent		en	
68caafdf147c42aa78002abb9c2ac5b61f36b8c8ec4773aea7f74ef7e703458d18f483b9a6d8ece6fa16789d838b6b9affc9a0ae2b79cbf83d3cd50fc2ee58d2	common_voice_en_41517336.mp3	f21b6169e031dd733e2c776299331fefc5f1f60e41078ed16a7487b159746318	It also features puzzles and platforming elements.		3	0	twenties	male_masculine	England English		en	
6da9756d4204bb74066058635049a0c9c47c9853e59c846db9bf86b0d142a2694facb06d3c586c20333481a27bcb58c79c9e204ccff56e735280de17ca670474	common_voice_en_41423014.mp3	f1b417e7fd73c9c4a568bac48cf87baf7fdc2391b5341b56611f0264dbd39e40	It has three platforms.		4	0	thirties	male_masculine	India and South Asia (India, Pakistan, Sri Lanka),South India,Kannadiga		en	
734c1509d42f00dd14488487f61b28e0a4f984d2fa8b009bf418c2caa77c565f16c29a43ff650ba6799485be42d0a33d9c890389d0ed7872b9ca0d7df6bcc9b1	common_voice_en_41518962.mp3	f218a86f58aee8fd1587ddf63c4b564362f91623d636e2b3912a291642c2407e	After graduation, she became the administrator of Western's French Immersion School.		2	0					en	
7408f3fa5ec1af37c7cf14447f2a5db945abc62d8852f64bf30b5183d5d51146280238941ef2f0eaf9216fd7ed10aa46155e8dae9e56449832dbcb602ede2ac9	common_voice_en_41592181.mp3	f298fa37af6b4b6a93a54f1bf76ca2987bb02b93b10cd629d70f5eca3acf10dd	It airs in North America via Dish Network.		2	0	twenties				en	
82a6c14471060075e137afa9eb02801489110159abb91cf52d8e95a364e65dcb9d582c4d1162b61483cdf03a05462a83ef657a240f0667aee40a0b65dfa9b0c5	common_voice_en_41532689.mp3	f22e8a3fee85ed8a086563833992d850c765cbf09998f55f7ba561fb81e3ceb7	Instead of signing artists, he makes one-time deals to release their songs as singles.		2	0	seventies		chicago italian		en	
8f60eb853e080cfdfcba96ff286581d15d90a5cf6689f57bbb582696a5697f359d7d601a32a1069bdce4fe46f6d2a5fda158420695a8d8f11779ebf23d4b5e86	common_voice_en_41503591.mp3	f20f6f7d4ec96ed5939d9c6d40cb80edaf55b9eefb656e754f77e2df3992204d	After this the town was rebuilt and simply referred to as 'Wells'.		2	0			United States English,Chicago/Midwestern		en	
91b2d037e0ffc1d19057115defea1096ea8f2dce3242a110b4f8bcd0d902efff0a8452fc1e466e0663fe2159d7966a6ae1a86e9da4e61b38725f9e9bd4bb7da8	common_voice_en_41816931.mp3	f4f6e1f4361feb9fe266e02387a5b0a6085c4b284bf148d27ee26d9f7927a3eb	That was enough for a conflict.		2	0	twenties	female_feminine	United States English		en	
95eb234ccf3ef5e1cbb96468a6030aee658bcec21bf42d364463e769fcb42112f773b6fc6b1211c62e5f425125899d0b15f43fc6695381c07e0b39e4fb79015c	common_voice_en_41267069.mp3	f1438034e595d6dc628daf0a2c2612c4f499639d7c504824c68b39f4a7427634	In Korea, carnations express admiration, love and gratitude.		2	0			Southern African (South Africa, Zimbabwe, Namibia)		en	
9bc726e71173f54d3e16550b050e0cdf7a6a270050f32fd9a1133f8294b83385930743acc00246eb46fbd41cda2358d16bb6ceb1333ee45895893a44ccbd17e8	common_voice_en_41659267.mp3	f31c044c692e88562624eb3f76b908b5ac95008d147faada29ea40ff6c71d602	Naval Academy in Annapolis.		2	0	twenties	female_feminine	England English		en	
9c27ccc496018c7530e98afeea342b7ae058687d291e48be42943e431ad1fbec5e74cf6ac6d5b003c21918e65d9789fde3c87bdb5e02f6cf6e247390e69c5b5a	common_voice_en_41629760.mp3	f2cee03c22817494a168cea0206d9bf520252a68c2966163da0a191a38a5e41d	It also likes flower nectar, fruit and some seeds.		2	0	twenties		India and South Asia (India, Pakistan, Sri Lanka)		en	
a97730f86fa90560ae105669364412a9ad393b32839d0151236604af188212aab60bf5168a7975fdd0a448dd3131543f5c0032e737a7164b41e9d9d85ffd6660	common_voice_en_41674821.mp3	f34fd236b64b5770d6fe34ba703e1af2ff201ef2103a838f07b94f5b63cd2983	After graduation he served with the royal Prussian geological institute, making photographic surveys.		2	0	sixties	male_masculine	Filipino		en	
a9b228677824e2108c5976190079c922caca2e41ee76ab6dc07e33f8aac716a45871ecbfb2bedd7258e4a8eea65641d392cdd70aff5877da62ba0770517691e8	common_voice_en_41577054.mp3	f2762ca80998a288eca8beb2bbb3c7cf144b2ddfeebaf77722271f20577d2b7f	He worked as a builder and was later employed at Heathrow Airport.		2	0	fourties		French speaking english		en	
b1f965d3f8b077c18c2bc57fe1a0c94f2b1fb4409ed9a4ce72b4d4af398dca33337bf19d5d71b3dc0c552d2831094bab9eb5b54f67b080124dad99f6990bd934	common_voice_en_41583225.mp3	f276dc08396acba91e2d79a9842df03100ee1612b43cc631aa6db6216da22908	It has also been proposed as a possible explanation for claims associated with stigmata.		2	0					en	
b25f4659c07bf163476a79dcbd51dc9132e0cd0fef79ae100af6385b4fb95be6e5f262ac5846f75feaa44aa1dbcbacd3bfdbb1a4cb2d73658c955ea8de03986e	common_voice_en_41662681.mp3	f32e37ad895c140297c980c56da3d7f8d1371f016ef6d26e5f1c4bfb1f4261dc	He later attended the University of Maryland.		2	0	twenties		Korean		en	
b85c2ed40dd148508b30c1af6856a9e93b4fde6bf92a12856e0105f8f3c3d3cc5623b56528e177093105bd0d03960f7893356f013961d7a3697673e7b72734e6	common_voice_en_41486401.mp3	f20576799fe8d2657e110f0f8a568970af7a36e078d5f035bac24e626cd3b9ac	Cuttings are slow to strike roots.		2	0	fourties	female_feminine	Israeli English		en	
b87dd0680063cbd3dc57f5b9b20c14f020f511c3f18467d52e816db909dbe2be05b8ea36a4bca91179503817a1b093a9e6036abb514c6ad1aaf1ffa71b3d32ce	common_voice_en_41503529.mp3	f1c4725928c0980b1f3775fb3f02902f799df35b6b6abbb71b4e953fb803694b	The undergraduate program in theological studies provides an overall view of the Christian Mystery.		2	0	thirties	male_masculine	Canadian English		en	
be562bcc891e1fa7ee8a67c29b4689f69df3e959b7c70c2e854503100e18b68f9c1337eea1e1048b1c63217d38a8a9fdcc078fb31c429bfe52da99957cd1c547	common_voice_en_41678018.mp3	f3767b297d40abe24caf4df439192a41f4b33f693c143beeba6853f8a167ad42	Balangiga can be reached through public utility vans and buses from Tacloban City.		2	0	thirties		United States English		en	
c11c6a41ef7c65608d8cd94bb24cc22ec2047f9de5cc90fb7c61ec5d97716722d8fde61c268e6af364ade0eba84fdd8d4de82bbce05b1860b901908ceeab595d	common_voice_en_41548292.mp3	f25528d6ed17d0bcb7e83ec39c800e3fa2a9d6035c46c973b74a7fed9a2b6f62	The old comedy was awkward and poor in its versification.		2	0			British with slightly Brazilian accent,British and slightly Brazilian 		en	
d7154e30db444d399d2fee0b98f6f75b635b5486efc1df3d56c188c3d079db76c0547e8eb16d51254f1fd4fdeaa5565f1d177132fa14c5bc51d1fdb6820d8637	common_voice_en_41680077.mp3	f380481a3497ee3512f4f5af8c65fdf8698bba5acdf7b03a0f324ae099c34c77	Considered a "Shining Star" of the Core Worlds.		2	0			United States English		en	
d909ce11d92c84a5685fa7a64dde65efd177f19a43bfd1d85fcd732a5fb5f06b2a0550382be8beb9074455ba0002ab59fb7adce226d44c817eab09d8906a2ead	common_voice_en_41798570.mp3	f49fc027beac7d58ca23411c418a7db1f83480b4c2990ae06d134aed71a9f709	A win earns a two-year exemption for most events.		2	0	fourties		Canadian English		en	
db6c597505531c2453405b6c0214815b43deae4f9fd0b6ea45a579a83ea02d471b38780160a837c324cb16a26ad6b3693aa4e84a8994d613aeb8dc3ceaec3531	common_voice_en_41295264.mp3	f181328859fa334efc269bad2180ce418f4a21d4f1f95bfa1bffe1204ca32091	These may also be forgeries to conceal identities.		2	0					en	
def4e36fe7701d7e62a364deaae15fc3c6212f41549b57631d5a969c3f8d63e231943444b739fdb3462bca10e5e93623678678c6430189c5dec65f2b9d1d9a75	common_voice_en_41645566.mp3	f2ec6c3ede9cee02e7eeef7624edec28c81fd0b14db1c65e4e52d76f087f78f0	Moore lives in Toronto.		2	0			Californian Accent		en	
e517e2250f45bf001b3d522af1430e3c07042b2576836bf506eed99217840c8a94cde9d02de3e8f7929ebfa0ea24580524124f66cec28148aa2b94a742193868	common_voice_en_41284140.mp3	f175021af6d1329648f4eccb93fabefcebc4008f5deafea6af18d6948f4ca5af	In Lao, represents a doubled word.		2	0	teens		India and South Asia (India, Pakistan, Sri Lanka)		en	
e8d5a21eb993aa8f54c6c8532536028cf29f16b953b7ba5bc110e057bbbd52bc3b04882d82ffd9ddbf33fc291f567f8a9d87539cea6d93e967b9ff95d3f9a20e	common_voice_en_41550758.mp3	f263f6c53d77cb42c5a389f02a03385faa9e15db838cb144f27000bd86e89426	Many of the illustrations he created for the magazine depict characters seen the film.		2	0	twenties				en	
f5b6b0249fea41111094edd9c17830ecb849c8e4235bd7924936b45e6a3bee2d163a2cea30df6724da1d1301ffcba33faf4910e3450150cca33e8df9135eacf3	common_voice_en_41543184.mp3	f24fa10faab43cefaaef6c57262dc3334ec286382c11625bd4a6853e2df6ee7c	You just didn't bother saying 'this sucks' anymore.		2	0					en	
f5fcfa6074c84b80204d44cf03eb3d801aff5bb98d1de0da315a4d6df28a806cd0ae65addd519f9a698be8b8d75608bcc78c33df5293476dc77ad5c022e9ad25	common_voice_en_41693119.mp3	f38f5ef3e81ed9adf7d7f01304f48539efe8d2577c7fd38fa21a057c4bc18d85	Its headquarters are in the town of Damaturu, the State capital.		2	0			United States English		en	
189783b447bc8e818018f280757764b62b55a873959decd86fc449f80ef5e649e293363deb7bf5ffa347857e38cbb888fbae507b4a6098bc2a71fd6b051a0d7a	common_voice_en_41796793.mp3	f4955b5d8cd85592d71e8edeacdf68ff3e0c4f28513027b88f02bb021a052da7	This is a hard one because I don't really believe in god		2	0	twenties		United States English		en	
189783b447bc8e818018f280757764b62b55a873959decd86fc449f80ef5e649e293363deb7bf5ffa347857e38cbb888fbae507b4a6098bc2a71fd6b051a0d7a	common_voice_en_41798305.mp3	f48fd82bfaaba2f373c9aecf1af9cc37dfa3f39f4ba547eb7796c6fbecd2db9f	The rank has a rather confusing history.		2	0	twenties		United States English		en	
2b9dd180076f5f62e1a988dd5f329078c215799cf7f645506ab35b0960dd357caa1999ee9162203a1ffaf07a5652e1ba7cb77a806aac55630310a188b82fdac6	common_voice_en_41731588.mp3	02ca4a6a1c34d56319732d3994d90b0324263a16a2aeb21cb71c2b0df21fd3e4	He experienced weightlessness and saw the curvature of the Earth.		4	0	twenties	non-binary	United States English,German,Russian		en	
2b9dd180076f5f62e1a988dd5f329078c215799cf7f645506ab35b0960dd357caa1999ee9162203a1ffaf07a5652e1ba7cb77a806aac55630310a188b82fdac6	common_voice_en_41735538.mp3	f41f407e9180d84c1d3a67b2d8260944db7e51d95b175724d4adedccf538c971	Holmes versus Cooney was refereed by Mills Lane.		4	0	twenties	non-binary	United States English,German,Russian		en	
37ba73d716db821a59371c40fd96999f1aa396b06e585e3273b64f1fea9b65f8df6988d6386aee11072185034cf6849f26918d0cf2b937752b94332e1417387f	common_voice_en_41307772.mp3	f100e2f6fa357ca42dcd75e2440bc469ab017231716edcebc9a4f556459c14c0	It is a freeway for its entire length.		2	0	twenties	transgender	United States English		en	
37ba73d716db821a59371c40fd96999f1aa396b06e585e3273b64f1fea9b65f8df6988d6386aee11072185034cf6849f26918d0cf2b937752b94332e1417387f	common_voice_en_41307806.mp3	f10a6c4a127738935f1de9720d222bb9e75ef446f8fc5f680d4cf8cc034d277a	This group became legendary in the dance world.		2	0	twenties	transgender	United States English		en	
57318e13e2bd9657c5679c65662b57d8eeb1195e304bbcdf6c7f86448286a937ed698ae7d7ed1d1ad5681e3e3f91f7ae8634c9dfabc7b144f0599c2b12cc526c	common_voice_en_41547685.mp3	f2424e0dd4d65b6a01c169204e315143a1b5c4c2b4e1c0bd38940bc87b5b5967	The mountains separate Luzon's central plain from the South China Sea.		2	0	twenties	non-binary	United States English		en	
57318e13e2bd9657c5679c65662b57d8eeb1195e304bbcdf6c7f86448286a937ed698ae7d7ed1d1ad5681e3e3f91f7ae8634c9dfabc7b144f0599c2b12cc526c	common_voice_en_41547689.mp3	f242382aff13c9c2d837d5957c218f6eb1fc55450ff4e6450d2dc9560486bf50	Fundamental justice was thus seen as having been violated.		2	0	twenties	non-binary	United States English		en	
695e9e1949e9949ceaa051b7eb80f646e4d0412acf2491304b3812a844837c8a1ec9de31a60952a536f5ad3914c11679ac842e3a723b527acdcfe958c1e8824d	common_voice_en_41587501.mp3	f281a6d111c703a48558a812768a2145e5104a82bf5d200d24cc711cdf36f225	A mosque is situated inside Sitio Bolangan on the outskirts of the city.		2	0	fifties	female_feminine	England English		en	
695e9e1949e9949ceaa051b7eb80f646e4d0412acf2491304b3812a844837c8a1ec9de31a60952a536f5ad3914c11679ac842e3a723b527acdcfe958c1e8824d	common_voice_en_41654965.mp3	f313a4673cbad32c2c1287e371a5a64fd8ffe8179c2ebfaaf092def08d2a2ccf	The river bearing this name was renamed Pagan River.		2	0	fifties	female_feminine	England English		en	
7cc582846b78ad7c05670b0e99055098042e6fbec4fb0dd3348189321d6f5277d1122bacf2da3a2b355260eaf1adef12700a4d19f96a1bc73dc27dd42aa44e36	common_voice_en_41684833.mp3	f39cb08097c9c7dbd10d3bc4902fb412c0540a8245ae4705613fe31550cf92a3	A similar example is Charlotte Perkins Gilman's story "The Yellow Wallpaper".		2	0			United States English		en	
7cc582846b78ad7c05670b0e99055098042e6fbec4fb0dd3348189321d6f5277d1122bacf2da3a2b355260eaf1adef12700a4d19f96a1bc73dc27dd42aa44e36	common_voice_en_41685590.mp3	f3aa6d538ea47f92a3ad06893e2805f5cc4ad9404e56d7470603b8d5ed094460	The establishment was commanded by an officer of the rank of Lieutenant Commander.		2	0	teens		United States English		en	
880ffe2c8beed6135f8a694e1df2b445896349198fa4f58fae9c885c99454451dcf5de2ccbe75a27677c0379e545cbb70aed6651e036f5b5e960415a5b46b54d	common_voice_en_41833893.mp3	f51f30b455d8ea3364bf328eefe10be1e6952c3818bc886111a18dfd5373191f	Application is usually performed by the patient.		2	0	twenties		India and South Asia (India, Pakistan, Sri Lanka)		en	
880ffe2c8beed6135f8a694e1df2b445896349198fa4f58fae9c885c99454451dcf5de2ccbe75a27677c0379e545cbb70aed6651e036f5b5e960415a5b46b54d	common_voice_en_41833909.mp3	f5179515356d743c14f7c44296534ac93c0889ec3c0239afbd763d02decf9d16	This would become Sultan Husayn Mirza's first mercenary force.		2	0	twenties		India and South Asia (India, Pakistan, Sri Lanka)		en	
8fd82c740e74e37fdbe2e6a61d13201a27ae051cefefe3b3ec2072ae32682b97c4e55cc69b4bfdac2cadeb1a6999c89e615369ff251d4bbb1de326e0cd8c7050	common_voice_en_41795315.mp3	f46dfd10b83179274af494f1d5a487d3a4eed9903d2a1855e6361c632ceadc3a	The rescue operation was affected by rain.		2	0	twenties		United States English		en	
8fd82c740e74e37fdbe2e6a61d13201a27ae051cefefe3b3ec2072ae32682b97c4e55cc69b4bfdac2cadeb1a6999c89e615369ff251d4bbb1de326e0cd8c7050	common_voice_en_41796378.mp3	f47e278d3c93864e440f468935e95ea101b2489e21bb04c794f641165c3a3c34	He attended Santa Monica High School.		2	0	twenties		United States English		en	
ae35e75f30225a20bb901a052db2d74dd3edde81a33eaeb3a5170543a320b28f54c520fe52c491b102cc9baea7059d728b0a70bc7368444854a7ecfe673ffdc3	common_voice_en_41692019.mp3	f3c505c4ace9b510e05816c2ff9571d365a4aae620528c762814c13dedd3c98f	Both men left everything they had in the ring.		3	0	twenties	female_feminine	United States English,learnt from Spanish		en	
ae35e75f30225a20bb901a052db2d74dd3edde81a33eaeb3a5170543a320b28f54c520fe52c491b102cc9baea7059d728b0a70bc7368444854a7ecfe673ffdc3	common_voice_en_41692025.mp3	f3cd28cb9d26c0bc6d11cadf1fc474bc129974f073aa00b715b9fe97ce57671c	Falls automatically incur a deduction depending on the level the gymnast is on.		3	0	twenties	female_feminine	United States English,learnt from Spanish		en	
cd386528cda75dadf16710c0e96351eed0c06204052278627df8711787f18b9ab585647604c0bc36f9d42a3ce860c82e2311c3923e2138065ae2b9cc1788499f	common_voice_en_41539028.mp3	f24b4bfee3bb5d79bb73995ed86d62f7fd49be43d3c5bd7cab2956cf19952a32	He painted in the same chapel a picture of the Last Judgment.		3	0			United States English		en	
cd386528cda75dadf16710c0e96351eed0c06204052278627df8711787f18b9ab585647604c0bc36f9d42a3ce860c82e2311c3923e2138065ae2b9cc1788499f	common_voice_en_41539144.mp3	f22af84698ec7cb137ac25cc54b7907525ceea06d555a7d71759ac43e5a412f8	Barbour attended school until she was fourteen years old.		2	0	fifties	male_masculine	United States English		en	
ed5ad588b8b1d74da4b8c3e4ec213faf9016928a1362bedbec2873f0ada7ef88784f0a6ec713dcacfdfc57d9b21a0f45379f5f1e07be7bb59c22ecbe8f797460	common_voice_en_41669299.mp3	f35c5cfc86a36e441343d7a1ddd9edceb6d2a70bb94e6f1e15e86d1d1dff6b7a	There are two organisations supporting people undertaking the journey.		2	0	twenties		United States English		en	
ed5ad588b8b1d74da4b8c3e4ec213faf9016928a1362bedbec2873f0ada7ef88784f0a6ec713dcacfdfc57d9b21a0f45379f5f1e07be7bb59c22ecbe8f797460	common_voice_en_41669390.mp3	f35a7ea5ec4bd7585526c36ead7d8d7640f5e4ea7ad7b89984e77a0ccce10cba	The team split later in the season.		2	0	twenties		United States English		en	
1cb0b7a6a80f8d756a0915c56fd896ef1ae0f2085acccaea1570b8f86a8dc31ce7167666e32bcf1d80946eabc749f4ef226b3215ddb44a51a14e300693972166	common_voice_en_41465981.mp3	f1af0bbb9f21b40ca385a40cb51a1de460e49687dffc313989a888b081bb045f	His sister married John Darley, bishop of Kilmore, Elphin, and Ardagh.		2	0			geordie ,England Northern		en	
1cb0b7a6a80f8d756a0915c56fd896ef1ae0f2085acccaea1570b8f86a8dc31ce7167666e32bcf1d80946eabc749f4ef226b3215ddb44a51a14e300693972166	common_voice_en_41466012.mp3	f194647da54deeeb08c40400d50e1d5ad31f6bc51085cf65d1dc6e28bc9c07b2	They went home laden with souvenir gifts and expensive paintings.		2	0	fourties		geordie ,England Northern		en	
1cb0b7a6a80f8d756a0915c56fd896ef1ae0f2085acccaea1570b8f86a8dc31ce7167666e32bcf1d80946eabc749f4ef226b3215ddb44a51a14e300693972166	common_voice_en_41466013.mp3	f1e6b2a8e2b96927051ef7a020d22a64476a3ca1426b80b68a635910bb5be0cb	It is billed as an anti-consumer lifestyle.		2	0	fourties		geordie ,England Northern		en	
